Year,CustomerId,CreditScore,CreditBand,Geography,Gender,Age,AgeGroup,Tenure,TenureGroup,Balance,BalanceGroup,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited
2025,15762821,721,High,Spain,1,33,Mid,5,Mid,0.0,Zero,2,0,1,117626.9,0
2025,15669301,778,High,Germany,0,29,Young,6,Mid,150358.97,High,1,1,0,62454.01,1
2025,15672640,850,High,Spain,0,45,Senior,4,Mid,114347.85,High,2,1,1,109089.04,0
2025,15750458,693,Medium,France,0,39,Mid,4,Mid,0.0,Zero,2,0,1,142331.39,0
2025,15627251,520,Medium,France,1,34,Mid,4,Mid,134007.9,High,1,1,1,193209.11,0
2025,15764294,759,High,Germany,1,31,Mid,4,Mid,98899.91,Low,1,1,1,47832.82,0
2025,15659962,637,Medium,France,1,60,Elder,3,New,0.0,Zero,2,1,1,70174.03,0
2025,15788536,755,High,Germany,1,40,Mid,2,New,137430.82,High,2,0,0,176768.59,0
2025,15596979,662,Medium,France,0,47,Senior,6,Mid,0.0,Zero,2,1,1,129392.75,0
2025,15681220,503,Medium,France,0,37,Mid,8,Long,0.0,Zero,2,1,1,97893.32,0
2025,15635097,599,Medium,Germany,1,39,Mid,2,New,188976.89,High,2,0,1,176142.09,0
2025,15780779,583,Medium,Spain,0,40,Mid,4,Mid,0.0,Zero,2,1,0,114093.73,0
2025,15798470,764,High,Spain,0,48,Senior,1,New,75990.97,Low,1,1,0,158323.81,1
2025,15760880,513,Medium,France,1,29,Young,10,Long,0.0,Zero,2,0,1,25514.77,0
2025,15616929,730,High,Spain,1,62,Elder,5,Mid,112181.08,High,1,0,1,61513.87,0
2025,15758775,820,High,Spain,1,34,Mid,10,Long,97208.46,Low,1,1,1,59553.34,0
2025,15663386,597,Medium,Spain,0,26,Young,7,Mid,0.0,Zero,2,1,0,110253.2,0
2025,15621267,637,Medium,France,1,32,Mid,5,Mid,0.0,Zero,1,0,0,148769.08,0
2025,15720509,696,Medium,France,1,34,Mid,9,Long,150856.79,High,1,0,1,8236.78,0
2025,15693322,635,Medium,Germany,0,37,Mid,9,Long,146748.07,High,1,0,1,11407.58,0
2025,15589544,673,Medium,Spain,0,57,Senior,4,Mid,0.0,Zero,2,1,1,49684.09,0
2025,15772030,662,Medium,Spain,1,33,Mid,3,New,0.0,Zero,2,0,1,68064.83,0
2025,15693337,683,Medium,Spain,1,41,Mid,0,New,148863.17,High,1,1,1,163911.32,0
2025,15676571,850,High,France,1,55,Senior,6,Mid,0.0,Zero,1,1,0,944.41,1
2025,15701392,815,High,Spain,1,28,Young,6,Mid,0.0,Zero,2,0,1,185547.71,0
2025,15741092,671,Medium,Spain,1,34,Mid,10,Long,153360.02,High,1,1,0,140509.86,0
2025,15643865,601,Medium,France,0,40,Mid,3,New,92055.36,Low,1,0,1,164652.02,1
2025,15769389,709,High,Germany,0,39,Mid,9,Long,124723.92,High,1,1,0,73641.86,0
2025,15807768,702,High,Germany,1,28,Young,1,New,103033.83,High,1,1,1,40321.87,0
2025,15801630,558,Medium,France,1,40,Mid,6,Mid,0.0,Zero,2,1,0,173844.89,0
2025,15705034,691,Medium,Spain,1,40,Mid,1,New,0.0,Zero,2,1,1,145613.17,0
2025,15763107,700,High,France,0,30,Mid,9,Long,0.0,Zero,1,1,1,174971.64,0
2025,15667085,667,Medium,France,1,33,Mid,4,Mid,0.0,Zero,2,1,1,131834.75,0
2025,15647008,624,Medium,Germany,1,54,Senior,3,New,116726.22,High,1,1,0,110498.1,1
2025,15584505,580,Medium,France,0,23,Young,5,Mid,113923.81,High,2,0,0,196241.43,0
2025,15748068,571,Medium,Spain,0,31,Mid,3,New,0.0,Zero,2,1,1,194667.92,0
2025,15663964,561,Medium,France,1,37,Mid,5,Mid,0.0,Zero,2,1,0,83093.25,0
2025,15782311,529,Medium,France,1,28,Young,9,Long,0.0,Zero,2,1,1,52545.24,0
2025,15588197,670,Medium,France,1,36,Mid,7,Mid,0.0,Zero,2,0,0,59571.5,0
2025,15610105,666,Medium,Germany,0,21,Young,1,New,121827.43,High,2,1,1,99818.31,0
2025,15606133,628,Medium,Spain,1,42,Mid,7,Mid,0.0,Zero,2,0,1,172967.87,0
2025,15599403,577,Medium,France,1,60,Elder,10,Long,125389.7,High,2,1,1,178616.73,0
2025,15648225,652,Medium,Spain,0,38,Mid,1,New,103895.31,High,1,0,1,159649.44,0
2025,15608406,678,Medium,France,1,26,Young,5,Mid,111128.04,High,1,1,0,60941.27,1
2025,15633378,692,Medium,Spain,0,49,Senior,9,Long,0.0,Zero,2,1,0,178342.63,0
2025,15664759,675,Medium,Spain,1,32,Mid,10,Long,0.0,Zero,2,1,0,191545.65,0
2025,15625545,712,High,Spain,1,52,Senior,9,Long,0.0,Zero,1,1,1,117977.45,1
2025,15772148,639,Medium,Germany,0,37,Mid,5,Mid,151242.48,High,1,0,1,49637.65,0
2025,15810829,618,Medium,France,1,48,Senior,7,Mid,0.0,Zero,1,1,0,13921.82,1
2025,15731669,554,Medium,France,1,39,Mid,2,New,129709.62,High,1,1,0,173197.12,0
2025,15738634,533,Medium,France,1,47,Senior,9,Long,83347.25,Low,1,1,1,137696.25,0
2025,15737571,540,Medium,Spain,0,28,Young,6,Mid,84121.04,Low,1,0,1,80698.54,0
2025,15667602,704,High,Spain,1,33,Mid,3,New,0.0,Zero,2,1,0,73018.74,0
2025,15684147,678,Medium,France,1,43,Mid,5,Mid,102338.19,High,1,1,1,79649.62,0
2025,15789874,712,High,France,0,29,Young,3,New,87375.78,Low,2,0,0,166194.53,0
2025,15757952,651,Medium,France,1,44,Mid,2,New,0.0,Zero,3,1,0,102530.35,1
2025,15698732,789,High,Germany,1,51,Senior,3,New,104677.09,High,1,1,0,74265.38,0
2025,15714355,775,High,Germany,1,32,Mid,8,Long,121669.23,High,1,0,1,125898.39,0
2025,15599090,564,Medium,Germany,1,40,Mid,7,Mid,108407.34,High,1,1,1,83681.2,0
2025,15762048,841,High,Germany,0,33,Mid,7,Mid,154969.79,High,2,1,1,99505.75,0
2025,15790596,850,High,Spain,1,39,Mid,0,New,141829.67,High,1,1,1,92748.16,0
2025,15609623,637,Medium,France,0,63,Elder,5,Mid,0.0,Zero,1,1,0,28092.77,1
2025,15711901,500,Medium,France,1,45,Senior,2,New,109162.82,High,1,1,1,126145.08,0
2025,15779809,655,Medium,France,1,44,Mid,8,Long,87471.63,Low,1,0,1,188593.98,0
2025,15729018,666,Medium,France,0,33,Mid,2,New,147229.65,High,1,1,1,56410.17,0
2025,15698246,658,Medium,France,0,24,Young,2,New,0.0,Zero,2,1,1,84694.49,0
2025,15712409,749,High,Germany,1,66,Elder,6,Mid,182532.23,High,2,1,1,195429.92,0
2025,15758306,654,Medium,France,1,32,Mid,6,Mid,0.0,Zero,2,1,1,137898.57,0
2025,15621435,623,Medium,France,0,39,Mid,1,New,160903.2,High,1,0,0,78774.36,0
2025,15566295,761,High,France,0,33,Mid,6,Mid,138053.79,High,2,1,0,148779.41,0
2025,15569098,627,Medium,France,1,44,Mid,6,Mid,153548.12,High,1,0,0,35300.08,1
2025,15662532,757,High,Germany,1,31,Mid,8,Long,149085.9,High,2,1,1,197077.36,0
2025,15664001,695,Medium,Germany,0,53,Senior,8,Long,95231.91,Low,1,0,0,70140.8,1
2025,15703437,726,High,France,1,34,Mid,3,New,0.0,Zero,2,1,0,196288.46,0
2025,15708003,587,Medium,Spain,1,41,Mid,8,Long,85109.21,Low,1,1,0,1557.82,0
2025,15599452,605,Medium,Germany,0,43,Mid,8,Long,125338.8,High,2,1,0,23970.13,0
2025,15719793,850,High,Spain,1,62,Elder,5,Mid,0.0,Zero,2,1,1,180243.56,0
2025,15771580,850,High,France,0,38,Mid,0,New,106831.69,High,1,0,1,148977.72,0
2025,15732268,751,High,France,1,29,Young,3,New,159597.45,High,1,1,0,39934.41,0
2025,15722350,627,Medium,Germany,0,37,Mid,7,Mid,147361.57,High,1,1,1,133031.96,0
2025,15611371,736,High,France,1,43,Mid,4,Mid,176134.54,High,1,1,1,52856.88,0
2025,15673584,652,Medium,France,0,74,Elder,5,Mid,0.0,Zero,2,1,1,937.15,0
2025,15636396,627,Medium,France,0,35,Mid,7,Mid,0.0,Zero,2,0,1,193022.44,0
2025,15706170,636,Medium,France,1,34,Mid,1,New,84055.43,Low,1,0,0,37490.84,0
2025,15725478,775,High,France,1,60,Elder,7,Mid,0.0,Zero,2,1,1,111558.7,0
2025,15654562,850,High,Spain,0,45,Senior,5,Mid,174088.3,High,4,1,0,5669.31,1
2025,15737509,850,High,Spain,1,34,Mid,8,Long,199229.14,High,1,0,0,68106.29,0
2025,15690796,516,Medium,France,1,37,Mid,8,Long,0.0,Zero,1,1,0,101834.58,0
2025,15716728,513,Medium,Spain,0,42,Mid,10,Long,0.0,Zero,2,0,1,73151.25,0
2025,15605665,673,Medium,Germany,0,69,Elder,3,New,78833.15,Low,2,1,1,37196.15,0
2025,15748481,564,Medium,France,0,27,Young,6,Mid,0.0,Zero,1,0,0,7819.76,0
2025,15757777,636,Medium,France,0,35,Mid,2,New,0.0,Zero,2,1,1,23129.46,0
2025,15747808,712,High,France,1,29,Young,3,New,102540.61,High,1,1,1,189680.79,0
2025,15810593,568,Medium,France,1,51,Senior,4,Mid,0.0,Zero,3,1,1,66586.56,0
2025,15693376,741,High,Spain,1,43,Mid,0,New,0.0,Zero,2,1,1,2920.63,1
2025,15579808,754,High,Germany,0,39,Mid,8,Long,129401.87,High,1,1,1,87684.93,0
2025,15598275,709,High,France,0,32,Mid,7,Mid,0.0,Zero,2,1,1,199418.02,0
2025,15737080,510,Medium,France,0,32,Mid,1,New,0.0,Zero,2,0,1,28515.17,0
2025,15668580,716,High,Spain,1,33,Mid,2,New,0.0,Zero,2,1,1,92916.53,0
2025,15569438,607,Medium,Germany,1,36,Mid,10,Long,106702.94,High,2,0,0,198313.69,0
2025,15675842,656,Medium,Spain,1,26,Young,4,Mid,139584.57,High,1,1,0,36308.93,0
2025,15577587,550,Medium,Germany,1,52,Senior,5,Mid,121016.23,High,1,1,1,41730.37,1
2025,15625592,486,Low,France,1,26,Young,2,New,0.0,Zero,2,1,1,31399.4,0
2025,15635141,598,Medium,Germany,1,59,Senior,8,Long,118210.42,High,2,0,0,60192.14,1
2025,15642570,675,Medium,Spain,1,35,Mid,8,Long,0.0,Zero,2,1,0,29062.25,0
2025,15702175,755,High,France,0,29,Young,4,Mid,148654.84,High,2,1,1,28805.09,0
2025,15677785,656,Medium,Spain,1,32,Mid,5,Mid,136963.12,High,1,1,0,133814.28,0
2025,15786153,644,Medium,Germany,1,47,Senior,9,Long,137774.11,High,2,1,0,151902.78,0
2025,15759499,598,Medium,France,0,32,Mid,4,Mid,111156.52,High,1,1,1,167376.26,0
2025,15659568,850,High,Spain,0,31,Mid,3,New,121237.65,High,1,1,1,31022.56,0
2025,15715597,679,Medium,France,1,36,Mid,1,New,97234.58,Low,1,1,0,188997.08,0
2025,15610147,632,Medium,France,1,60,Elder,2,New,0.0,Zero,2,0,1,2085.32,0
2025,15802362,550,Medium,Spain,1,45,Senior,0,New,0.0,Zero,2,0,1,70399.71,0
2025,15660524,572,Medium,Germany,0,54,Senior,9,Long,97382.53,Low,1,1,1,195771.95,0
2025,15747168,626,Medium,Germany,0,47,Senior,2,New,103108.8,High,1,0,1,166475.44,1
2025,15796910,625,Medium,Spain,0,57,Senior,7,Mid,0.0,Zero,1,0,0,84106.17,1
2025,15707674,515,Medium,France,0,58,Senior,2,New,131852.81,High,1,1,0,81436.68,1
2025,15565706,612,Medium,Spain,1,35,Mid,1,New,0.0,Zero,1,1,1,83256.26,1
2025,15587596,628,Medium,Spain,0,39,Mid,8,Long,107553.33,High,1,1,0,117523.41,0
2025,15751943,529,Medium,Spain,0,43,Mid,5,Mid,0.0,Zero,2,0,0,79476.63,0
2025,15621227,668,Medium,Germany,0,46,Senior,7,Mid,161806.09,High,1,1,1,173052.19,0
2025,15757588,526,Medium,France,1,30,Mid,9,Long,0.0,Zero,2,0,0,100995.68,0
2025,15640922,791,High,France,0,52,Senior,7,Mid,0.0,Zero,1,1,1,122782.5,0
2025,15567557,573,Medium,France,1,27,Young,2,New,128243.03,High,1,1,1,11631.34,0
2025,15670103,565,Medium,France,0,38,Mid,5,Mid,126645.13,High,1,1,1,168303.55,0
2025,15720929,604,Medium,France,0,47,Senior,8,Long,62094.71,Low,3,0,0,9308.1,1
2025,15732774,656,Medium,France,1,37,Mid,7,Mid,112291.34,High,1,1,0,153157.97,0
2025,15628558,447,Low,France,0,44,Mid,5,Mid,89188.83,Low,1,1,1,75408.24,0
2025,15729201,682,Medium,France,1,55,Senior,9,Long,0.0,Zero,1,1,0,153356.8,1
2025,15731117,437,Low,Spain,1,28,Young,2,New,109161.25,High,1,1,0,152987.42,0
2025,15615207,792,High,Spain,1,47,Senior,0,New,0.0,Zero,1,1,1,5557.88,1
2025,15773512,627,Medium,Spain,0,25,Young,4,Mid,0.0,Zero,1,1,1,194313.93,0
2025,15572145,767,High,France,0,34,Mid,8,Long,0.0,Zero,2,1,0,94767.77,0
2025,15642710,686,Medium,France,1,26,Young,7,Mid,0.0,Zero,2,1,0,1540.89,0
2025,15574213,789,High,France,0,53,Senior,1,New,158271.74,High,1,1,1,5036.39,1
2025,15718852,794,High,France,1,56,Senior,9,Long,96951.21,Low,1,1,1,71776.76,0
2025,15583840,587,Medium,Germany,1,35,Mid,5,Mid,121863.61,High,1,1,1,23481.69,1
2025,15782418,589,Medium,Germany,0,19,Young,9,Long,83495.11,Low,1,1,1,143022.31,1
2025,15813504,543,Medium,Germany,0,25,Young,1,New,146566.01,High,1,0,1,161407.48,0
2025,15711314,589,Medium,Spain,0,45,Senior,1,New,0.0,Zero,1,0,0,125939.22,1
2025,15621064,701,High,Germany,1,23,Young,5,Mid,186101.18,High,2,1,1,76611.33,0
2025,15627847,850,High,France,1,40,Mid,6,Mid,0.0,Zero,1,1,0,136985.08,1
2025,15588090,726,High,Germany,0,51,Senior,8,Long,107494.86,High,2,1,0,140937.91,1
2025,15735270,767,High,Spain,1,47,Senior,2,New,0.0,Zero,1,1,0,48161.18,1
2025,15671804,648,Medium,Spain,1,36,Mid,8,Long,146943.38,High,2,1,1,130041.45,0
2025,15753215,651,Medium,Spain,0,36,Mid,8,Long,0.0,Zero,2,1,0,91652.43,0
2025,15789941,633,Medium,France,0,36,Mid,6,Mid,125130.28,High,1,0,0,125961.48,0
2025,15691061,740,High,France,0,37,Mid,9,Long,0.0,Zero,2,1,1,73225.31,0
2025,15808326,592,Medium,France,0,34,Mid,9,Long,0.0,Zero,2,1,1,20460.2,0
2025,15566660,670,Medium,France,0,41,Mid,10,Long,0.0,Zero,3,1,0,81602.02,0
2025,15778947,628,Medium,France,1,36,Mid,3,New,0.0,Zero,2,1,1,8742.91,0
2025,15632977,745,High,France,1,47,Senior,5,Mid,0.0,Zero,2,0,0,145789.71,0
2025,15591747,705,High,France,1,32,Mid,3,New,0.0,Zero,2,0,0,129576.99,0
2025,15567335,559,Medium,France,0,42,Mid,7,Mid,0.0,Zero,2,1,1,190040.29,0
2025,15609299,595,Medium,France,1,29,Young,6,Mid,150685.79,High,1,1,0,87771.06,0
2025,15669945,492,Low,France,1,35,Mid,4,Mid,141359.37,High,2,1,0,39519.53,0
2025,15736271,498,Low,France,0,29,Young,9,Long,0.0,Zero,1,1,0,190035.83,0
2025,15710390,655,Medium,France,0,39,Mid,6,Mid,94631.26,Low,2,1,1,148948.52,0
2025,15756481,636,Medium,France,0,39,Mid,3,New,118336.14,High,1,1,0,184691.77,0
2025,15736730,634,Medium,France,0,45,Senior,2,New,0.0,Zero,1,1,1,143458.31,0
2025,15626040,793,High,Spain,1,63,Elder,0,New,0.0,Zero,2,0,1,27166.75,0
2025,15746553,526,Medium,Germany,1,50,Senior,5,Mid,124233.24,High,1,0,1,159456.87,1
2025,15622518,768,High,France,0,26,Young,5,Mid,51116.26,Low,1,1,1,70454.79,1
2025,15684908,540,Medium,Germany,1,64,Elder,1,New,91869.69,Low,1,0,1,95421.0,0
2025,15569446,732,High,France,0,34,Mid,8,Long,122338.43,High,2,1,0,187985.85,0
2025,15777504,617,Medium,France,0,30,Mid,8,Long,0.0,Zero,1,1,1,92621.9,0
2025,15677906,637,Medium,Spain,0,54,Senior,5,Mid,0.0,Zero,1,0,1,150836.98,0
2025,15703292,573,Medium,France,1,26,Young,8,Long,86270.93,Low,2,1,1,90177.3,0
2025,15712938,531,Medium,France,1,44,Mid,3,New,0.0,Zero,2,1,1,34416.79,0
2025,15631359,489,Low,France,0,38,Mid,5,Mid,117289.92,High,1,0,0,85231.88,0
2025,15720847,601,Medium,France,1,35,Mid,2,New,0.0,Zero,2,1,1,118983.18,0
2025,15787830,452,Low,Germany,1,33,Mid,7,Mid,153663.27,High,1,1,0,111868.23,0
2025,15599869,728,High,Spain,0,29,Young,1,New,0.0,Zero,1,1,1,83056.22,0
2025,15592078,590,Medium,Germany,0,27,Young,8,Long,123599.49,High,2,1,0,1676.92,0
2025,15596228,490,Low,France,1,29,Young,4,Mid,0.0,Zero,2,1,0,32089.57,0
2025,15578462,596,Medium,Spain,0,76,Elder,9,Long,134208.25,High,1,1,1,13455.43,0
2025,15756894,635,Medium,France,1,29,Young,1,New,0.0,Zero,1,0,1,24865.54,0
2025,15796167,782,High,Germany,1,35,Mid,7,Mid,98556.89,Low,2,1,0,117644.36,0
2025,15664808,790,High,Spain,0,37,Mid,3,New,0.0,Zero,3,0,0,98897.32,0
2025,15664555,587,Medium,France,1,40,Mid,2,New,0.0,Zero,4,0,1,106174.7,1
2025,15607278,794,High,Spain,0,46,Senior,8,Long,134593.79,High,1,1,1,46386.37,0
2025,15585222,515,Medium,France,1,41,Mid,8,Long,0.0,Zero,2,1,1,185054.14,0
2025,15750299,746,High,Spain,1,24,Young,10,Long,68781.82,Low,1,0,1,47997.39,0
2025,15761294,667,Medium,Germany,0,56,Senior,8,Long,137464.04,High,1,1,0,130846.79,1
2025,15810454,709,High,France,1,32,Mid,4,Mid,147307.91,High,1,0,1,40861.55,0
2025,15673984,536,Medium,France,0,35,Mid,8,Long,0.0,Zero,1,1,0,171840.24,1
2025,15609319,711,High,France,0,41,Mid,3,New,145754.91,High,1,1,1,101455.07,0
2025,15709941,753,High,France,1,46,Senior,8,Long,0.0,Zero,3,1,0,90747.94,1
2025,15580252,748,High,France,1,44,Mid,4,Mid,112610.77,High,1,0,1,2048.55,0
2025,15741275,623,Medium,France,0,57,Senior,7,Mid,71481.79,Low,2,1,1,84421.34,0
2025,15707132,465,Low,France,1,33,Mid,5,Mid,0.0,Zero,2,0,1,78698.09,0
2025,15600708,640,Medium,Spain,0,34,Mid,3,New,77826.8,Low,1,1,1,168544.85,0
2025,15804787,562,Medium,France,1,75,Elder,5,Mid,87140.85,Low,1,1,1,39351.64,0
2025,15690021,502,Medium,Germany,0,42,Mid,0,New,132002.7,High,1,0,1,28204.98,1
2025,15763895,536,Medium,France,1,32,Mid,7,Mid,178011.5,High,2,1,0,22375.14,0
2025,15623478,670,Medium,Germany,0,32,Mid,4,Mid,102954.68,High,2,0,1,134942.45,0
2025,15797910,775,High,Germany,1,51,Senior,2,New,123783.25,High,1,1,1,134901.57,0
2025,15577751,759,High,Germany,1,30,Mid,4,Mid,101802.67,High,1,0,0,8693.8,0
2025,15781777,604,Medium,France,1,33,Mid,3,New,148659.48,High,1,0,0,42437.75,0
2025,15740527,766,High,Germany,0,62,Elder,7,Mid,142724.48,High,1,0,1,5893.23,1
2025,15721251,554,Medium,Spain,0,41,Mid,4,Mid,112152.89,High,1,0,1,36242.19,0
2025,15602994,487,Low,France,0,53,Senior,10,Long,89550.85,Low,1,0,1,90076.85,0
2025,15750769,725,High,France,1,35,Mid,7,Mid,75915.75,Low,1,1,0,150507.43,0
2025,15740175,732,High,Germany,0,42,Mid,2,New,118889.66,High,2,0,0,87422.15,0
2025,15679968,623,Medium,France,1,40,Mid,5,Mid,118788.57,High,1,1,0,192867.4,0
2025,15694404,781,High,France,0,42,Mid,3,New,156555.54,High,1,1,1,175674.01,0
2025,15657529,714,High,Germany,1,53,Senior,1,New,99141.86,Low,1,1,1,72496.05,1
2025,15762882,577,Medium,Germany,0,31,Mid,4,Mid,61211.18,Low,1,1,1,145250.43,0
2025,15642579,731,High,Spain,0,37,Mid,1,New,128932.4,High,1,1,1,180712.52,0
2025,15598884,650,Medium,Spain,0,23,Young,5,Mid,0.0,Zero,1,1,1,180622.43,0
2025,15770185,779,High,France,1,32,Mid,10,Long,80728.15,Low,1,1,0,86306.75,0
2025,15800287,706,High,Spain,0,46,Senior,2,New,127660.46,High,2,1,0,150156.82,1
2025,15665861,733,High,Spain,1,44,Mid,3,New,106070.89,High,1,0,1,101617.43,0
2025,15662203,579,Medium,Germany,0,42,Mid,3,New,137560.38,High,2,1,1,85424.34,0
2025,15616454,476,Low,Germany,0,34,Mid,8,Long,111905.43,High,1,0,1,197221.81,1
2025,15702788,775,High,France,1,40,Mid,9,Long,126212.64,High,1,1,0,70196.57,0
2025,15778149,538,Medium,Spain,1,68,Elder,9,Long,0.0,Zero,2,1,0,110440.5,1
2025,15680001,602,Medium,France,1,38,Mid,7,Mid,111835.94,High,2,1,0,124389.61,0
2025,15711991,615,Medium,France,1,30,Mid,8,Long,0.0,Zero,2,0,0,3183.15,0
2025,15633834,700,High,Germany,0,28,Young,3,New,99705.69,Low,2,0,0,146723.72,0
2025,15765266,615,Medium,France,1,32,Mid,1,New,0.0,Zero,2,0,0,2139.25,0
2025,15791867,544,Medium,Germany,1,44,Mid,2,New,108895.93,High,1,0,0,69228.2,1
2025,15675380,573,Medium,Spain,1,56,Senior,3,New,154669.77,High,1,0,1,115462.27,1
2025,15770576,555,Medium,Spain,1,50,Senior,7,Mid,128061.0,High,2,1,1,62375.1,0
2025,15775294,692,Medium,France,0,31,Mid,2,New,0.0,Zero,2,1,0,91829.17,1
2025,15727059,476,Low,France,0,40,Mid,4,Mid,0.0,Zero,2,0,0,182547.04,0
2025,15702499,770,High,Spain,1,46,Senior,9,Long,190678.02,High,1,1,1,14725.36,0
2025,15611699,641,Medium,France,0,40,Mid,7,Mid,0.0,Zero,1,1,0,126996.67,0
2025,15654000,705,High,France,0,35,Mid,5,Mid,0.0,Zero,1,1,0,133991.11,1
2025,15657881,784,High,France,1,38,Mid,5,Mid,136712.91,High,1,0,1,169920.92,0
2025,15719991,727,High,Spain,0,52,Senior,1,New,154733.97,High,1,1,0,80259.67,1
2025,15720687,576,Medium,France,0,41,Mid,4,Mid,112609.91,High,1,0,0,191035.18,1
2025,15687079,646,Medium,Spain,1,69,Elder,10,Long,115462.44,High,1,1,0,40421.87,0
2025,15582276,638,Medium,France,1,34,Mid,5,Mid,133501.36,High,1,0,1,155643.04,0
2025,15763980,632,Medium,Germany,1,30,Mid,1,New,58668.02,Low,1,1,1,78670.52,0
2025,15720774,850,High,Spain,1,44,Mid,7,Mid,89118.26,Low,1,1,0,104240.77,1
2025,15592194,492,Low,France,0,28,Young,9,Long,0.0,Zero,2,1,0,95957.09,0
2025,15803685,673,Medium,Germany,0,77,Elder,10,Long,76510.52,Low,2,0,1,59595.66,0
2025,15759456,609,Medium,Spain,1,34,Mid,7,Mid,140694.78,High,2,1,0,46266.63,0
2025,15611544,701,High,Germany,1,36,Mid,7,Mid,95448.32,Low,2,1,0,189085.07,0
2025,15794257,651,Medium,France,1,34,Mid,4,Mid,91562.99,Low,1,1,1,123954.15,0
2025,15681697,508,Medium,France,1,31,Mid,8,Long,72541.48,Low,1,1,0,129803.08,0
2025,15579566,616,Medium,Spain,0,43,Mid,3,New,120867.18,High,1,1,0,18761.92,1
2025,15577970,489,Low,France,1,34,Mid,5,Mid,0.0,Zero,1,0,0,43540.59,0
2025,15727489,567,Medium,Spain,0,45,Senior,1,New,157320.51,High,1,1,0,62193.92,0
2025,15764284,714,High,Spain,1,27,Young,3,New,0.0,Zero,3,1,1,129130.09,0
2025,15581811,678,Medium,Germany,0,30,Mid,1,New,139676.95,High,2,0,1,16146.0,0
2025,15622527,581,Medium,France,0,55,Senior,6,Mid,0.0,Zero,1,1,1,22442.13,0
2025,15753362,748,High,Spain,1,60,Elder,3,New,0.0,Zero,2,1,1,78194.37,0
2025,15666652,781,High,France,0,19,Young,3,New,0.0,Zero,2,1,1,124297.32,0
2025,15789714,691,Medium,Spain,1,21,Young,3,New,103000.94,High,1,1,1,104648.58,0
2025,15771543,507,Medium,Germany,1,31,Mid,2,New,134237.07,High,1,1,1,166423.66,1
2025,15748327,724,High,Germany,1,34,Mid,6,Mid,118235.7,High,2,0,0,157137.23,0
2025,15754649,705,High,Spain,0,57,Senior,3,New,0.0,Zero,2,1,1,34134.14,0
2025,15810460,708,High,Spain,0,64,Elder,5,Mid,0.0,Zero,3,0,1,112520.07,1
2025,15771742,580,Medium,Germany,1,38,Mid,9,Long,115442.19,High,2,1,0,128481.5,1
2025,15642160,850,High,France,1,38,Mid,5,Mid,0.0,Zero,2,1,0,16491.64,0
2025,15798439,714,High,Spain,1,25,Young,2,New,0.0,Zero,1,1,1,132979.43,0
2025,15605293,559,Medium,France,0,43,Mid,1,New,0.0,Zero,2,1,1,196645.87,0
2025,15692631,577,Medium,Spain,0,44,Mid,8,Long,115557.0,High,1,0,1,127506.76,0
2025,15665376,647,Medium,Germany,0,35,Mid,3,New,166518.63,High,2,1,0,147930.46,0
2025,15772412,554,Medium,Spain,1,30,Mid,6,Mid,135370.12,High,1,1,1,179689.05,1
2025,15654577,549,Medium,Germany,1,54,Senior,5,Mid,92877.33,Low,1,1,0,2619.64,1
2025,15585427,528,Medium,France,0,26,Young,10,Long,102073.67,High,2,0,0,166799.93,0
2025,15584536,720,High,Germany,1,46,Senior,3,New,97042.6,Low,1,1,1,133516.51,1
2025,15585853,743,High,Spain,1,41,Mid,7,Mid,0.0,Zero,1,1,0,163736.09,1
2025,15645271,615,Medium,Germany,1,24,Young,8,Long,108528.07,High,2,0,0,179488.41,1
2025,15579387,635,Medium,Germany,0,44,Mid,2,New,79064.85,Low,2,0,1,113291.75,0
2025,15623107,686,Medium,Spain,1,45,Senior,3,New,74274.87,Low,3,1,0,64907.48,1
2025,15754072,840,High,Spain,0,36,Mid,6,Mid,0.0,Zero,2,1,0,141364.27,0
2025,15666163,695,Medium,France,1,43,Mid,1,New,100421.1,High,1,1,1,101141.28,0
2025,15765192,564,Medium,France,1,26,Young,7,Mid,84006.88,Low,2,0,0,183490.99,0
2025,15804822,805,High,France,0,31,Mid,4,Mid,0.0,Zero,2,1,0,4798.12,0
2025,15612893,558,Medium,Spain,1,45,Senior,4,Mid,0.0,Zero,1,1,0,131807.14,0
2025,15593636,657,Medium,France,0,39,Mid,4,Mid,80293.81,Low,1,1,0,97192.76,0
2025,15693326,641,Medium,France,0,42,Mid,7,Mid,125437.14,High,2,0,0,164128.58,0
2025,15809901,755,High,France,1,36,Mid,8,Long,0.0,Zero,2,1,0,176809.87,0
2025,15759751,483,Low,France,1,48,Senior,1,New,0.0,Zero,2,1,1,110059.38,0
2025,15605425,545,Medium,Germany,0,44,Mid,2,New,127536.44,High,1,1,0,108398.63,0
2025,15801934,678,Medium,France,1,66,Elder,8,Long,0.0,Zero,2,1,1,47117.03,0
2025,15592000,781,High,Germany,0,48,Senior,9,Long,82794.18,Low,1,1,0,124720.68,1
2025,15618695,571,Medium,Spain,0,22,Young,3,New,108117.1,High,1,0,1,53328.7,0
2025,15637110,634,Medium,Spain,0,35,Mid,10,Long,0.0,Zero,1,1,0,82634.41,0
2025,15727408,523,Medium,Germany,1,27,Young,8,Long,61688.61,Low,2,1,0,147059.16,0
2025,15716328,501,Medium,France,0,40,Mid,2,New,0.0,Zero,2,0,0,141946.92,0
